"sep=,"
182,11005039073262433472328931537829068931797733807163007566320306950063576832543996171859013793724953772919537362636092302787906929067503203594606589139090279190696865560176571416735051
183,110050390732624334723289315378290689317977338071630075663203069500635768325439961718590137937249537729195373626360923027879069229067503203594606589139090279190696865560176571416735051
184,1100503907326243347232893153782906893179773380716300756632030695006357683254399617185901379372495377291953736263609230278790692290675032035946065891390902791906968655640176571416735051
185,11005039073262433472328931537829068931797733807163007566320306950063576832543996171859013793724953772919537362636092302787906922906750320359460658913909027919069686556401765714167305051
186,110050390732624334723289315378290689317977338071630075663203069500635768325439961718590137937249537729195373626360928302787906922906750320359460658913909027919069686556401765714167305051
187,1100503907326243347232893153782906893179773380716300756632030695006357683254399617185901379372495377291953736263609283027879069229067503203594606589139090279190696865564017657141607305051
188,11005039073262433472328931537829068931797733807163007566320306950063576832543996171859013793724953772919537362636092830278790692290675032035946065891390902791906968655640176571416073050517
189,110050390732624334723289315378290689317977338071630075663203069500635768325439961718590137937249537729195373626360928302758790692290675032035946065891390902791906968655640176571416073050517
190,1100503907326243347232893153782906893179773380716300756632030695006357683254399617185901379372495377291953736263609283027587906922906750320359460658913909027919069686556401765714160973050517
191,11005039073262433472328931537829068931797733807163007566320306950063576832543996171859013793724953772919537362636092830275879069229067503203594606589139090279190696865564017965714160973050517
192,110050390732624334723289315378290689317977338071630075663203069500635768325439961718590137937249537729195373626360928302758790692290675032035946065891390902791906968655640179657141609730505917
193,1100503907326243347232893153782906893179773380716300756632030695006357683254399617185901379372495377291953736263609283027587906922906750320359460658913909027919069686550640179657141609730505917
194,11005039073262433472328931537829068931797733807163007566320306950063576832543996171859013793724953772919537362636092830275879069229067503203594606589139090279190696865506401796570141609730505917
195,110050390732624334723289315378290689317977338071630075663203069500635768325439961718590137937249537729195373626360928302758790692290675032035946065891390902791906968655064017965701416097305059317
196,1100503907326243347232893153782906893179773380716300756632030695006357683254399617185901379372495377291953736263609283027587906922906750320359460658913909027919069686550640179657014160973075059317
197,11005039073262433472328931537829068931797733807163007566320306950063576832543996171859013793724953772919537362636092830275879069229067503203594606589139090279190639686550640179657014160973075059317
198,110050390732624334723289315378290689317977338071630075663203069500635768325439961718590137937249537729195373626360928302758790692290675032035946065891390902791906396865506401729657014160973075059317
199,1100503907326243347232893153782906893179773380716300756632030695006357683254399617185901379372495377291953736263609283027587906922906750329035946065891390902791906396865506401729657014160973075059317
200,11005039073262433472328931537829068931797733807163007566320306950063576832543996171859013793724953772919537362636092830275879069229067503290359460658913909027919063968655064017429657014160973075059317
201,110050390732624334723289315378290689317977338071630075663203069500635768325439961718590137937249537729195373626360928302758790692290675032903594606589139090279190639686550640174296570141609730750593317
"",""
"Status zakonczenia:","Osiagnieto limit iteracji"
"Czas wykonania (s):",3.0820332
